Date,Title,Amount,Type,Category,Payment Method,Reference,Note,Raw SMS
2026-06-01 14:55,nagad transaction,20000.00,Income,Income,Nagad,75GFFXCN,,"Money Received.
Amount: Tk 20000.00
Sender: 01811552202
Ref: N/A
TxnID: 75GFFXCN
Balance: Tk 20005.47
01/06/2026 14:55"
2026-05-27 13:18,banks-generic transaction,8.00,Income,Income,Primary Account,,,"TK 8.0 has been added to your account. TK 8.0 + Service fee of TK 2.78 will be deducted from your next recharge. Your total outstanding is Tk 10.78. For Details, dial *8#"
2026-05-02 11:35,nagad transaction,1000.00,Income,Income,Nagad,75AI91M3,,"Cash In Received.
Amount: Tk 1000.00
Uddokta: 01760526260
TxnID: 75AI91M3
Balance: 1017.16
02/05/2026 11:35"
2026-04-06 13:30,banks-generic transaction,75.00,Expense,Bills & Utilities,Primary Account,,,"Tk 75.0 has been deducted to settle your recent Emergency Loan advances. Current outstanding Tk 0.0. For Details, dial *8#."
2026-04-03 13:33,banks-generic transaction,25.00,Income,Income,Primary Account,,,"Dear Customer, 25Min, 24Hr @25Tk has been added to your account. Tk 25.0 + Service fee of TK 0.00 will be deducted from your next recharge. Your total outstanding is Tk 75.00. For Details, dial *8#"
2026-03-29 12:49,nagad transaction,3000.00,Income,Income,Nagad,75577FS8,,"Cash In Received.
Amount: Tk 3000.00
Uddokta: 01830328234
TxnID: 75577FS8
Balance: 3022.16
29/03/2026 12:49"
2026-03-27 11:58,nagad transaction,600.00,Income,Income,Nagad,754W22K7,,"Money Received.
Amount: Tk 600.00
Sender: 01311604677
Ref: N/A
TxnID: 754W22K7
Balance: Tk 600.71
27/03/2026 11:58"
2026-03-11 12:34,nagad transaction,5000.00,Income,Income,Nagad,751U5392,,"Cash In Received.
Amount: Tk 5000.00
Uddokta: 01690112224
TxnID: 751U5392
Balance: 5002.71
11/03/2026 12:34"
2026-02-20 19:58,nagad transaction,800.00,Income,Income,Nagad,74YV0RJK,,"Cash In Received.
Amount: Tk 800.00
Uddokta: 01841079060
TxnID: 74YV0RJK
Balance: 4627.71
20/02/2026 19:57"
2026-02-15 14:09,nagad transaction,60.00,Expense,Mobile Recharge,Nagad,74Y2LT6J,,"Mobile Recharge Request Received.
Amount: Tk 60.00
Mobile:01851096720
TxnID: 74Y2LT6J
Balance: Tk 4827.71
15/02/2026 14:04"
2026-02-14 19:44,banks-generic transaction,50.00,Expense,Bills & Utilities,Primary Account,,,"Tk 50.0 has been deducted to settle your recent Emergency Loan advances. Current outstanding Tk 0.0. For Details, dial *8#."
2026-02-14 19:21,nagad transaction,10000.00,Income,Income,Nagad,74XYMQKZ,,"Cash In Received.
Amount: Tk 10000.00
Uddokta: 01747893858
TxnID: 74XYMQKZ
Balance: 10007.71
14/02/2026 19:21"
2026-01-28 12:39,banks-generic transaction,25.00,Income,Income,Primary Account,,,"Dear Customer, 25Min, 24Hr @25Tk has been added to your account. Tk 25.0 + Service fee of TK 0.00 will be deducted from your next recharge. Your total outstanding is Tk 50.00. For Details, dial *8#"
2026-01-16 15:11,banks-generic transaction,25.00,Expense,Bills & Utilities,Primary Account,,,"Tk 25.0 has been deducted to settle your recent Emergency Loan advances. Current outstanding Tk 0.0. For Details, dial *8#."
2026-01-16 14:34,banks-generic transaction,25.00,Income,Income,Primary Account,,,"Dear Customer, 25Min, 24Hr @25Tk has been added to your account. Tk 25.0 + Service fee of TK 0.00 will be deducted from your next recharge. Your total outstanding is Tk 25.00. For Details, dial *8#"
2026-01-01 13:26,nagad transaction,50.00,Expense,Mobile Recharge,Nagad,74RENXTP,,"Mobile Recharge Request Received.
Amount: Tk 50.00
Mobile:01851096720
TxnID: 74RENXTP
Balance: Tk 7.71
01/01/2026 13:24"
2025-11-16 11:07,nagad transaction,180.00,Income,Income,Nagad,74L6WWRM,,"Money Received.
Amount: Tk 180.00
Sender: 01402912634
Ref: 1
TxnID: 74L6WWRM
Balance: Tk 8453.18
16/11/2025 11:07"
2025-11-09 19:33,nagad transaction,40.00,Expense,Mobile Recharge,Nagad,74KDVL1B,,"Mobile Recharge Request Received.
Amount: Tk 40.00
Mobile:01851096720
TxnID: 74KDVL1B
Balance: Tk 10519.16
09/11/2025 19:32"
2025-11-09 17:11,nagad transaction,990.00,Income,Income,Nagad,74KD15VP,,"Money Received.
Amount: Tk 990.00
Sender: 01984941777
Ref: 1
TxnID: 74KD15VP
Balance: Tk 10559.16
09/11/2025 17:11"
2025-11-09 17:00,nagad transaction,20.00,Expense,Mobile Recharge,Nagad,74KCYX8B,,"Mobile Recharge Request Received.
Amount: Tk 20.00
Mobile:01851096720
TxnID: 74KCYX8B
Balance: Tk 9569.16
09/11/2025 16:59"
2025-11-06 14:52,SOFTWARE SHOP LIMITED,1050.00,Expense,Other,Nagad,74JYF8J3,,"Payment to 'SOFTWARE SHOP LIMITED' is Successful.
Amount: Tk  1050.00
TxnID: 74JYF8J3
Balance: Tk 10594.16
06/11/2025 14:52"
2025-11-06 14:40,nagad transaction,40.00,Expense,Mobile Recharge,Nagad,74JYDGDN,,"Mobile Recharge Request Received.
Amount: Tk 40.00
Mobile:01851096720
TxnID: 74JYDGDN
Balance: Tk 11644.16
06/11/2025 14:38"
2025-11-05 17:58,nagad transaction,50.00,Expense,Mobile Recharge,Nagad,74JUGBHO,,"Mobile Recharge Request Received.
Amount: Tk 50.00
Mobile:01851096720
TxnID: 74JUGBHO
Balance: Tk 11684.16
05/11/2025 17:58"
2025-11-02 10:09,nagad transaction,20000.00,Income,Income,Nagad,74JDXGVH,,"Money Received.
Amount: Tk 20000.00
Sender: 01811552202
Ref: N/A
TxnID: 74JDXGVH
Balance: Tk 20004.16
02/11/2025 10:09"
2025-09-23 12:20,nagad transaction,50.00,Expense,Mobile Recharge,Nagad,74E22XY4,,"Mobile Recharge Request Received.
Amount: Tk 50.00
Mobile:01851096720
TxnID: 74E22XY4
Balance: Tk 4.16
23/09/2025 12:19"
2025-09-23 12:20,Robi,50.00,Expense,Mobile Recharge,Primary Account,R250923.1219.37013b,,Transaction number R250923.1219.37013b to recharge 50 TAKA from 1847662920 is successful and valid till 23/10/25. For best offers dial *0# for minute*4# for data
2025-09-17 15:31,Robi,50.00,Expense,Mobile Recharge,Primary Account,R250917.1531.34003b,,Transaction number R250917.1531.34003b to recharge 50 TAKA from 1847662920 is successful and valid till 17/10/25. For best offers dial *0# for minute*4# for data
2025-09-15 14:09,SOFTWARE SHOP LIMITED,13000.00,Expense,Other,Nagad,74D2W09H,,"Payment to 'SOFTWARE SHOP LIMITED' is Successful.
Amount: Tk  13000
TxnID: 74D2W09H
Balance: Tk 3004.16
15/09/2025 14:09"
2025-09-13 22:35,nagad transaction,16000.00,Income,Income,Nagad,74CWEL8W,,"Money Received.
Amount: Tk 16000.00
Sender: 01811552202
Ref: N/A
TxnID: 74CWEL8W
Balance: Tk 16004.16
13/09/2025 22:35"
2025-09-10 11:42,banks-generic transaction,20.00,Expense,Bills & Utilities,Primary Account,,,"Tk 20.0 has been deducted to settle your recent Emergency Loan advances. Current outstanding Tk 0.0. For Details, dial *8#."
2025-09-10 11:41,Robi,50.00,Expense,Mobile Recharge,Primary Account,R250910.1141.35008b,,Transaction number R250910.1141.35008b to recharge 50 TAKA from 1848252622 is successful and valid till 10/10/25. For best offers dial *0# for minute*4# for data
2025-09-09 22:27,banks-generic transaction,20.00,Expense,Bills & Utilities,Primary Account,,,"Tk 20.0 has been deducted to settle your recent Emergency Loan advances. Current outstanding Tk 20.0. For Details, dial *8#."
2025-09-09 22:27,Robi,20.00,Expense,Mobile Recharge,Primary Account,R250909.2226.390127,,Transaction number R250909.2226.390127 to recharge 20 TAKA from 1847662921 is successful and valid till 09/10/25. For best offers dial *0# for minute*4# for data
2025-09-09 22:27,nagad transaction,20.00,Expense,Mobile Recharge,Nagad,74CF1XQO,,"Mobile Recharge Request Received.
Amount: Tk 20.00
Mobile:01851096720
TxnID: 74CF1XQO
Balance: Tk 4.16
09/09/2025 22:26"
2025-09-07 15:38,nagad transaction,1000.00,Income,Income,Nagad,74C4DVS8,,"Money Received.
Amount: Tk 1000.00
Sender: 01811552202
Ref: N/A
TxnID: 74C4DVS8
Balance: Tk 6000.80
07/09/2025 15:38"
2025-09-07 11:29,nagad transaction,5000.00,Income,Income,Nagad,74C3H63Q,,"Money Received.
Amount: Tk 5000.00
Sender: 01811552202
Ref: N/A
TxnID: 74C3H63Q
Balance: Tk 5000.80
07/09/2025 11:29"
2025-09-03 11:48,banks-generic transaction,20.00,Income,Income,Primary Account,,,"Dear Customer, 20Min 12Hr @20Tk has been added to your account. Tk 20.0 + Service fee of TK 0.00 will be deducted from your next recharge. Your total outstanding is Tk 40.00. For Details, dial *8#"
2025-08-31 19:49,Robi,18.00,Expense,Mobile Recharge,Primary Account,R250831.1949.350171,,Transaction number R250831.1949.350171 to recharge 18 TAKA from 1847662921 is successful and valid till 30/09/25. For best offers dial *0# for minute*4# for data
2025-08-22 21:16,banks-generic transaction,20.00,Income,Income,Primary Account,,,"Dear Customer, 20Min 12Hr @20Tk has been added to your account. Tk 20.0 + Service fee of TK 0.00 will be deducted from your next recharge. Your total outstanding is Tk 20.00. For Details, dial *8#"
2025-08-18 12:26,Robi,20.00,Expense,Mobile Recharge,Primary Account,R250818.1226.360091,,Transaction number R250818.1226.360091 to recharge 20 TAKA from 1847662920 is successful and valid till 17/09/25. For best offers dial *0# for minute*4# for data
2025-08-18 12:26,nagad transaction,20.00,Expense,Mobile Recharge,Nagad,749Q2D9L,,"Mobile Recharge Request Received.
Amount: Tk 20.00
Mobile:01851096720
TxnID: 749Q2D9L
Balance: Tk 18.80
18/08/2025 12:26"
2025-08-07 12:35,Robi,40.00,Expense,Mobile Recharge,Primary Account,R250807.1232.39009e,,Transaction number R250807.1232.39009e to recharge 40 TAKA from 1847662921 is successful and valid till 06/09/25. For best offers dial *0# for minute*4# for data
2025-08-07 12:32,nagad transaction,40.00,Expense,Mobile Recharge,Nagad,748DUO61,,"Mobile Recharge Request Received.
Amount: Tk 40.00
Mobile:01851096720
TxnID: 748DUO61
Balance: Tk 38.80
07/08/2025 12:32"
2025-08-02 23:10,Robi,20.00,Expense,Mobile Recharge,Primary Account,R250802.2310.39000a,,Transaction number R250802.2310.39000a to recharge 20 TAKA from 1847662920 is successful and valid till 01/09/25. For best offers dial *0# for minute*4# for data
2025-08-02 20:38,nagad transaction,1000.00,Income,Income,Nagad,747UL7SD,,"Money Received.
Amount: Tk 1000.00
Sender: 01811552202
Ref: N/A
TxnID: 747UL7SD
Balance: Tk 1010.50
02/08/2025 20:38"
2025-07-05 19:26,Robi,30.00,Expense,Mobile Recharge,Primary Account,R250705.1926.40025a,,Transaction number R250705.1926.40025a to recharge 30 TAKA from 1848202681 is successful and valid till 04/08/25. For best offers dial *0# for minute*4# for data
2025-07-04 22:43,Robi,40.00,Expense,Mobile Recharge,Primary Account,R250704.2242.40013d,,Transaction number R250704.2242.40013d to recharge 40 TAKA from 1847662921 is successful and valid till 03/08/25. For best offers dial *0# for minute*4# for data
2025-07-04 22:43,nagad transaction,40.00,Expense,Mobile Recharge,Nagad,744E9PDK,,"Mobile Recharge Request Received.
Amount: Tk 40.00
Mobile:01851096720
TxnID: 744E9PDK
Balance: Tk 10.50
04/07/2025 22:42"
2025-06-28 13:54,Robi,40.00,Expense,Mobile Recharge,Primary Account,R250628.1354.3601a7,,Transaction number R250628.1354.3601a7 to recharge 40 TAKA from 1847662920 is successful and valid till 28/07/25. For best offers dial *0# for minute*4# for data
2025-06-28 13:54,nagad transaction,40.00,Expense,Mobile Recharge,Nagad,743BHWTJ,,"Mobile Recharge Request Received.
Amount: Tk 40.00
Mobile:01851096720
TxnID: 743BHWTJ
Balance: Tk 50.50
28/06/2025 13:54"
2025-06-11 21:28,Robi,50.00,Expense,Mobile Recharge,Primary Account,R250611.2128.400143,,Transaction number R250611.2128.400143 to recharge 50 TAKA from 1847662921 is successful and valid till 11/07/25. For best offers dial *0# for minute*4# for data
2025-06-11 21:28,nagad transaction,50.00,Expense,Mobile Recharge,Nagad,740ZFYRI,,"Mobile Recharge Request Received.
Amount: Tk 50.00
Mobile:01851096720
TxnID: 740ZFYRI
Balance: Tk 90.50
11/06/2025 21:28"
2025-06-07 23:59,Robi,30.00,Expense,Mobile Recharge,Primary Account,R250607.2359.36006b,,Transaction number R250607.2359.36006b to recharge 30 TAKA from 1848252623 is successful and valid till 07/07/25. For best offers dial *0# for minute*4# for data
2025-06-07 23:58,nagad transaction,50.00,Expense,Mobile Recharge,Nagad,740LTH6K,,"Mobile Recharge Request Received.
Amount: Tk 50.00
Mobile:01851096720
TxnID: 740LTH6K
Balance: Tk 950.50
07/06/2025 23:46"
2025-06-07 23:58,Robi,50.00,Expense,Mobile Recharge,Primary Account,R250607.2346.340036,,Transaction number R250607.2346.340036 to recharge 50 TAKA from 1847662920 is successful and valid till 07/07/25. For best offers dial *0# for minute*4# for data
2025-06-06 21:13,nagad transaction,1000.00,Income,Income,Nagad,740GR2IC,,"Cash In Received.
Amount: Tk 1000.00
Uddokta: 01834193245
TxnID: 740GR2IC
Balance: 1000.50
06/06/2025 21:13"
2025-06-04 12:30,Robi,20.00,Expense,Mobile Recharge,Primary Account,R250604.1230.390009,,Transaction number R250604.1230.390009 to recharge 20 TAKA from 1847662920 is successful and valid till 04/07/25. For best offers dial *0# for minute*4# for data
2025-06-04 12:30,nagad transaction,20.00,Expense,Mobile Recharge,Nagad,7403GDEU,,"Mobile Recharge Request Received.
Amount: Tk 20.00
Mobile:01851096720
TxnID: 7403GDEU
Balance: Tk 0.50
04/06/2025 12:30"
2025-06-04 12:27,Robi,30.00,Expense,Mobile Recharge,Primary Account,R250604.1227.39000a,,Transaction number R250604.1227.39000a to recharge 30 TAKA from 1848252622 is successful and valid till 04/07/25. For best offers dial *0# for minute*4# for data
2025-05-29 22:35,banks-generic transaction,19.78,Expense,Bills & Utilities,Primary Account,,,"Tk 19.78 has been deducted to settle your recent Emergency Loan advances. Current outstanding Tk 0.0. For Details, dial *8#."
2025-05-29 22:31,nagad transaction,60.00,Expense,Mobile Recharge,Nagad,73Z9XSNL,,"Mobile Recharge Request Received.
Amount: Tk 60.00
Mobile:01851096720
TxnID: 73Z9XSNL
Balance: Tk 20.50
29/05/2025 22:31"
2025-05-29 22:31,Robi,60.00,Expense,Mobile Recharge,Primary Account,R250529.2231.39005a,,Transaction number R250529.2231.39005a to recharge 60 TAKA from 1847662920 is successful and valid till 28/06/25. For best offers dial *0# for minute*4# for data
2025-05-28 18:53,banks-generic transaction,17.00,Income,Income,Primary Account,,,"TK 17.0 has been added to your account. TK 17.0 + Service fee of TK 2.78 will be deducted from your next recharge. Your total outstanding is Tk 19.78. For Details, dial *8#"
2025-05-28 14:28,Daraz,422.00,Expense,Shopping,Nagad,73YZHACN,,"Payment to 'Daraz Bangladesh Limit' is Successful.
Amount: Tk  422.00
TxnID: 73YZHACN
Balance: Tk 1650.50
28/05/2025 14:28"
2025-05-19 14:56,Robi,50.00,Expense,Mobile Recharge,Primary Account,R250519.1454.3400cf,,Transaction number R250519.1454.3400cf to recharge 50 TAKA from 1847662920 is successful and valid till 18/06/25. For best offers dial *0# for minute*4# for data
2025-05-19 14:56,nagad transaction,50.00,Expense,Mobile Recharge,Nagad,73XWYHJS,,"Mobile Recharge Request Received.
Amount: Tk 50.00
Mobile:01851096720
TxnID: 73XWYHJS
Balance: Tk 72.50
19/05/2025 14:54"
2025-05-18 22:26,nagad transaction,500.00,Income,Income,Nagad,73XUYE4V,,"Cash In Received.
Amount: Tk 500.00
Uddokta: 01704547713
TxnID: 73XUYE4V
Balance: 2350.00
18/05/2025 22:26"
2025-05-16 13:02,nagad transaction,50.00,Expense,Mobile Recharge,Nagad,73XL3N3O,,"Mobile Recharge Request Received.
Amount: Tk 50.00
Mobile:01851096720
TxnID: 73XL3N3O
Balance: Tk 2350.00
16/05/2025 13:01"
2025-05-16 13:01,Robi,50.00,Expense,Mobile Recharge,Primary Account,R250516.1301.34002d,,Transaction number R250516.1301.34002d to recharge 50 TAKA from 1847662920 is successful and valid till 15/06/25. For best offers dial *0# for minute*4# for data
2025-05-16 12:58,nagad transaction,660.00,Expense,Other,Nagad,tasfia,,"Send Money Successful.
Amount: Tk 660.00
Receiver: 01321886176
Ref: tasfia
TxnID: 73XL3F8B
Fee: Tk 5.00
Balance: Tk 2400.00
16/05/2025 12:58"
2025-05-13 21:13,nagad transaction,3045.00,Income,Income,Nagad,73XB91JY,,"Cash In Received.
Amount: Tk 3045.00
Uddokta: 01704547713
TxnID: 73XB91JY
Balance: 3065.00
13/05/2025 21:13"
2025-05-04 12:20,nagad transaction,50.00,Expense,Mobile Recharge,Nagad,73WAHD5X,,"Mobile Recharge Request Received.
Amount: Tk 50.00
Mobile:01851096720
TxnID: 73WAHD5X
Balance: Tk 20.00
04/05/2025 12:18"
2025-05-04 12:20,Airtel,50.00,Expense,Mobile Recharge,Primary Account,R250504.1218.380043,,Transaction number R250504.1218.380043 to recharge 50 TAKA from 1847662920 is successful and valid till 03/06/25. Go MyAirtel: 2GB 38Tk & Go MyRobi: 7GB 76Tk
2025-04-14 19:21,nagad transaction,40.00,Expense,Mobile Recharge,Nagad,73U9F1ZL,,"Mobile Recharge Request Received.
Amount: Tk 40.00
Mobile:01851096720
TxnID: 73U9F1ZL
Balance: Tk 3208.75
14/04/2025 19:20"
2025-04-14 19:20,Airtel,40.00,Expense,Mobile Recharge,Primary Account,R250414.1920.4000b6,,Transaction number R250414.1920.4000b6 to recharge 40 TAKA from 1847662920 is successful and valid till 14/05/25. Go MyAirtel: 2GB 38Tk & Go MyRobi: 7GB 76Tk
2025-04-13 14:20,nagad transaction,3200.00,Income,Income,Nagad,73U4IYVV,,"Money Received.
Amount: Tk 3200.00
Sender: 01811552202
Ref: N/A
TxnID: 73U4IYVV
Balance: Tk 3248.75
13/04/2025 14:20"
2025-04-07 10:46,Daraz,865.00,Expense,Shopping,Nagad,73THSXH2,,"Payment to 'Daraz Bangladesh Limit' is Successful.
Amount: Tk  865.00
TxnID: 73THSXH2
Balance: Tk 48.75
07/04/2025 10:46"
2025-04-04 16:12,nagad transaction,20.00,Expense,Mobile Recharge,Nagad,73T8FRHA,,"Mobile Recharge Request Received.
Amount: Tk 20.00
Mobile:01851096720
TxnID: 73T8FRHA
Balance: Tk 913.75
04/04/2025 16:11"
2025-04-03 11:25,nagad transaction,40.00,Expense,Mobile Recharge,Nagad,73T4NU8K,,"Mobile Recharge Request Received.
Amount: Tk 40.00
Mobile:01851096720
TxnID: 73T4NU8K
Balance: Tk 933.75
03/04/2025 11:24"
2025-03-31 02:48,nagad transaction,30.00,Expense,Mobile Recharge,Nagad,73SUBW8U,,"Mobile Recharge Request Received.
Amount: Tk 30.00
Mobile:01851096720
TxnID: 73SUBW8U
Balance: Tk 973.75
31/03/2025 02:47"
2025-03-30 22:30,nagad transaction,1000.00,Income,Income,Nagad,73STJSS5,,"Cash In Received.
Amount: Tk 1000.00
Uddokta: 01883001059
TxnID: 73STJSS5
Balance: 1003.75
30/03/2025 22:30"
2025-03-06 14:43,nagad transaction,25.00,Expense,Mobile Recharge,Nagad,73PVNU2Y,,"Mobile Recharge Request Received.
Amount: Tk 25.00
Mobile:01851096720
TxnID: 73PVNU2Y
Balance: Tk 3.75
06/03/2025 14:43"
2025-03-04 15:12,nagad transaction,50.00,Expense,Mobile Recharge,Nagad,73POR60Y,,"Mobile Recharge Request Received.
Amount: Tk 50.00
Mobile:01851096720
TxnID: 73POR60Y
Balance: Tk 28.75
04/03/2025 15:12"
2025-03-03 11:28,nagad transaction,2500.00,Income,Income,Nagad,73PKMI3O,,"Money Received.
Amount: Tk 2500.00
Sender: 01811552202
Ref: ja
TxnID: 73PKMI3O
Balance: Tk 2508.75
03/03/2025 11:26"
2025-02-28 13:08,nagad transaction,500.00,Income,Income,Nagad,73PAFCWN,,"Money Received.
Amount: Tk 500.00
Sender: 01832125762
Ref: 1
TxnID: 73PAFCWN
Balance: Tk 575.00
28/02/2025 13:07"
2025-02-03 22:41,robi transaction,29.00,Income,Income,Primary Account,,,400MB/3day(s) has been added to your account. Tk29.00 will be deducted from your next recharge. Your total outstanding is Tk 29. For Details dial *123*600#
2024-11-01 09:31,banks-generic transaction,3000.00,Income,Salary,Primary Account,,,"Sir/Madam, I have contacted you by phone. The daily salary for working in BOSCH is 3000 Taka. If you are interested, please contact https://wa.me/8801860762895"
2024-10-03 14:22,nagad transaction,500.00,Income,Income,Nagad,739E50PV,,"Money Received.
Amount: Tk 500.00
Sender: 01811552202
Ref: ja
TxnID: 739E50PV
Balance: Tk 517.00
03/10/2024 14:22"
2024-07-23 00:31,robi transaction,15.00,Income,Income,Primary Account,,,Tk15 has been added to your account. Tk15 + Service fee of Tk2.78 will be deducted from your next recharge. Your total outstanding is Tk 17.78. For Details dial *123*600#
2024-07-10 12:50,nagad transaction,2000.00,Income,Income,Nagad,7327V9KD,,"Cash In Received.
Amount: Tk 2000.00
Uddokta: 01826722122
TxnID: 7327V9KD
Balance: 2017.00
10/07/2024 12:49"
2024-06-04 14:22,nagad transaction,500.00,Income,Income,Nagad,72XUD3TF,,"WIN LAND IN DHAKA! CLICK NOW nagad.io/jmi
Money Received.
Amt: Tk 500.00
Sender: 01811552202
TxnID: 72XUD3TF
Bal: Tk 507.00
04/06/2024 14:22"
2024-04-28 21:13,robi transaction,15.00,Income,Income,Primary Account,,,Tk15 has been added to your account. Tk15 + Service fee of Tk2.67 will be deducted from your next recharge. Your total outstanding is Tk 17.67. For Details dial *123*600#
2024-03-19 18:48,robi transaction,12.00,Income,Income,Primary Account,,,Tk12 has been added to your account. Tk12 + Service fee of Tk2.67 will be deducted from your next recharge. Your total outstanding is Tk 14.67. For Details dial *123*600#
2024-03-03 18:31,nagad transaction,1000.00,Income,Income,Nagad,72NJXF27,,"Money Received.
Amount: Tk 1000.00
Sender: 01811552202
Ref: ja
TxnID: 72NJXF27
Balance: Tk 1103.00
03/03/2024 18:31"
2024-03-03 17:04,nagad transaction,4000.00,Income,Income,Nagad,72NJL27I,,"Money Received.
Amount: Tk 4000.00
Sender: 01811552202
Ref: ja
TxnID: 72NJL27I
Balance: Tk 4103.00
03/03/2024 17:04"
2024-02-28 15:28,nagad transaction,4000.00,Income,Income,Nagad,72N6ATVM,,"Money Received.
Amount: Tk 4000.00
Sender: 01832125762
Ref: 1
TxnID: 72N6ATVM
Balance: Tk 4003.00
28/02/2024 15:28"
2023-12-18 20:21,nagad transaction,2500.00,Income,Income,Nagad,72FSRS27,,"Money Received.
Amount: Tk 2500.00
Sender: 01811552202
Ref: ja
TxnID: 72FSRS27
Balance: Tk 3205.00
18/12/2023 20:21"
2023-11-21 18:18,nagad transaction,10.00,Income,Income,Nagad,72D5X0BT,,"Disbursement Received.
Ref: 72D5X0BT
Amount: Tk 10.00
TxnID: 72D81GVB
Balance: Tk. 270.00
21/11/2023 18:18"
2023-11-20 17:23,nagad transaction,350.00,Income,Income,Nagad,Raida,,"Money Received.
Amount: Tk 350.00
Sender: 01883954862
Ref: Raida
TxnID: 72D4GSDH
Balance: Tk 360.00
20/11/2023 17:23"
2023-11-13 19:29,utkorsho family,2500.00,Expense,Other,Primary Account,,,"Dear Tasfia, your admission is successful for Utkorsho HSC 25 Premium Academic Course (Bundle Package- Module 1) 2024. Your Roll Number #45218800285 & Registration No.#2651283, you paid Tk 2500. Well wishes from utkorsho family."
